,relative_error,Latitude,Longitude
195,0.3448520979590805,-31.61,149.64
196,0.07011717894442882,-32.56,150.69
197,5.976780531773727,-34.51,150.57
198,3.9067559073248184,-35.39,150.45
199,0.39775060649831934,-34.05,150.52
200,0.2845091780690064,-32.19,149.79
201,0.39110085118884585,-32.15,148.63
202,2.280489031550848,-34.79,150.67
203,0.11577898196060296,-30.22,149.53
204,0.03029885427309092,-33.5,150.77
205,0.25553156085605117,-34.57,150.25
206,0.3689217352259996,-30.11,149.78
207,0.1578790802523759,-29.01,150.72
208,5.64499701797924,-33.41,150.55
209,0.5407789920380316,-31.37,150.12
210,0.36721177250516207,-29.95,150.01
211,0.33831567763869713,-31.22,148.94
212,1.4500908027266897,-34.36,150.62
213,0.48065296479064074,-31.61,149.88
214,0.05719172803013355,-34.19,150.58
215,0.45734128724228523,-29.47,150.15
216,0.0072493425615895914,-34.07,150.53
217,0.4646176105911126,-31.95,148.37
218,0.5591896305090583,-32.13,148.6
219,0.5198195767853834,-30.92,150.25
220,0.5733087909080359,-32.14,150.83
221,0.35952734858030466,-32.03,150.61
222,2.17648339864647,-33.31,151.2
223,0.5212483031609603,-30.25,149.81
224,0.05008701432148851,-34.32,150.61
225,0.3963217852246688,-32.04,150.61
226,0.030819362682561986,-33.54,150.93
227,0.2574531697915183,-30.24,149.56
228,0.44230365141523514,-32.65,151.02
229,0.32591559772116746,-29.05,150.62
230,0.5730684392861446,-30.91,150.26
231,0.24759945188023275,-30.13,149.55
232,0.028319415795926593,-33.68,150.98
233,0.6752002219006793,-30.81,149.15
234,0.560407214191301,-30.14,149.59
235,0.42697488754630974,-34.51,150.52
236,1.3188577404608512,-33.42,151.33
237,0.8108986836813846,-33.48,151.39
238,0.7056431289561881,-31.28,150.14
239,0.013773340653306551,-34.41,150.48
240,0.08592318352550203,-34.5,150.47
241,0.4606539194168576,-34.12,150.51
242,0.09275348685159289,-34.51,150.46
243,0.25615787452418604,-33.54,150.93
244,0.4902530829856369,-32.84,151.52
245,0.2112024751149121,-34.52,150.52
246,0.486711491837262,-30.09,149.56
247,0.38530804986048833,-33.51,150.87
248,0.7222215452615354,-30.88,150.2
249,0.7042182645011625,-30.82,150.2
250,1.7350356208952304,-33.49,151.42
251,0.7160956251714784,-30.88,150.21
252,0.5630313733948995,-32.83,151.52
253,0.4047543122156935,-34.2,150.54
254,0.7380841099375003,-30.88,150.23
255,0.10887319365466633,-29.09,150.73
256,0.6346506050250912,-30.15,150.09
257,0.5135213230571563,-32.55,150.08
258,0.44376589529898786,-33.77,150.63
259,0.5859165347810429,-34.47,150.29
260,0.11851843328857481,-33.11,151.65
261,0.5692929717928472,-33.51,151.11
262,0.5734587470834112,-34.43,150.31
263,0.08907965068894892,-35.07,150.69
264,0.09277236259132579,-35.02,150.83
265,0.7135436930173641,-34.18,150.53
266,1.9683160942473485,-32.76,151.84
267,0.11881460207059097,-33.71,151.2
268,0.062448645449340194,-33.51,151.4
269,0.636677385399135,-34.6,150.31
270,0.6290333601835192,-34.51,150.75
271,0.7944656978155462,-34.59,150.46
272,0.6614331274167229,-34.85,150.52
273,0.6629311034614354,-33.51,150.63
274,1.082150856069301,-32.77,151.86
275,0.11403728363990402,-33.68,150.34
276,0.4098443254687661,-32.78,151.74
277,0.6708413401203255,-34.5,150.26
278,0.2996591193204546,-34.77,150.74
279,0.5201042417859307,-33.23,151.23
280,0.44705945564431815,-33.21,151.21
281,0.014202365876403488,-32.46,151.96
282,0.7668613186998338,-34.54,150.63
283,0.5739781222526318,-33.26,151.22
284,0.854758664467912,-34.21,150.56
285,0.18203698010954678,-34.53,150.56
286,0.32245202583525295,-33.73,151.25
287,0.3623212666000805,-33.03,151.76
288,0.47044048633051844,-33.76,151.26
289,0.05371521952537827,-33.21,151.21
290,0.4020720968346772,-34.57,150.63
291,0.07671045435183155,-34.64,150.47
292,0.7819659710898875,-34.51,150.52
293,0.18590717327252967,-34.62,150.44
294,0.028379134261875775,-33.33,151.24
295,0.04539624213621338,-33.33,151.17
296,0.17812291182824544,-34.63,150.47
297,0.07533619880352202,-33.35,151.19
298,0.2424339875001193,-34.61,150.58
299,0.7462390960491383,-33.23,151.17
300,0.723943074457207,-34.76,150.65
301,0.20113162999793927,-34.63,150.56
302,0.050119763430513074,-33.39,151.22
303,0.6505548143507629,-33.01,151.75
304,0.24871095619110486,-33.31,151.25
305,0.2932419234137946,-34.53,150.58
306,0.3185885647310567,-33.31,151.2
307,0.11203886352061176,-33.22,151.22
308,0.3001443751486362,-33.35,151.16
309,0.29238121582319687,-33.34,151.23
310,96.0155761312274,-32.1,148.72
311,56.023373932871834,-30.99,150.25
312,51.63696055342015,-30.99,150.25
313,55.0246328769559,-30.73,149.97
314,45.55275415101543,-30.38,149.93
315,37.03761917059438,-31.6,150.64
316,36.237922844872536,-32.35,150.94
317,28.154386994124504,-32.08,148.71
318,50.81617610510633,-30.13,149.61
319,26.618792581789126,-30.98,150.25
320,31.878351816836812,-31.84,149.49
321,28.750787845827762,-31.17,150.16
322,30.392064171500788,-32.11,150.76
323,23.977777919321348,-32.26,150.85
324,19.147987426827264,-30.99,150.1
325,23.96400930344358,-32.26,150.77
326,35.97222196874161,-32.68,151.36
327,15.15961567708739,-32.29,150.54
328,29.073333172734632,-32.7,151.33
329,18.678436590597446,-31.81,149.6
330,20.97553287295056,-30.76,150.17
331,13.56273646269192,-31.25,150.25
332,12.380344812975599,-32.16,150.79
333,12.35941644027747,-32.36,150.83
334,9.978926618622813,-31.02,150.05
335,14.379264215918889,-30.15,149.7
336,11.284916207654252,-30.39,149.98
337,10.576666704093943,-32.14,148.61
338,8.089475242290327,-30.98,150.14
339,10.045574263035688,-32.28,149.9
340,9.437995730394075,-31.01,150.06
341,11.063725491393614,-30.73,149.9
342,7.500454351772735,-31.7,149.04
343,9.540000266176374,-32.34,151.96
344,9.308330347134586,-30.39,150.0
345,9.610479805939754,-30.37,149.97
346,7.908736529212159,-31.39,150.27
347,26.743419362051053,-34.29,150.58
348,6.381619923028173,-31.26,150.66
349,25.881721430728515,-34.57,150.3
350,7.539825413782442,-31.8,149.56
351,7.3674090816390585,-32.07,148.68
352,5.6889977569706165,-32.0,149.09
353,5.8164020745347385,-31.66,150.59
354,13.6903574443797,-34.01,150.56
355,5.693927265311246,-32.26,150.88
356,5.615289243586142,-31.65,148.81
357,4.65521063797076,-31.0,150.25
358,5.349030875603192,-31.59,149.59
359,9.033267420421582,-34.16,150.57
360,31.01990020961792,-34.93,150.54
361,3.7803906829823193,-32.26,150.51
362,6.135370308225564,-32.62,150.0
363,3.9228812028378566,-31.38,149.83
364,4.295540531887972,-32.13,148.65
365,3.4158950943915167,-32.38,151.94
366,3.5223798371077026,-31.59,150.49
367,3.402581695727366,-32.26,150.5
368,3.865800893374288,-31.67,150.38
369,104.994131057143,-33.12,151.41
370,3.265697603413959,-32.38,150.81
371,3.183126337275422,-32.31,150.07
372,3.1785110689345886,-31.0,150.23
373,4.172714101123372,-31.15,149.47
374,3.721890952418053,-32.31,151.96
375,5.882662665648906,-34.0,150.6
376,3.5758530879102786,-32.32,151.96
377,2.5904430356325863,-32.88,150.17
378,3.3702440128048385,-32.33,151.96
379,3.5842568680943665,-30.4,149.82
380,2.8034288735924777,-31.79,150.59
381,55.87558456924517,-34.5,150.78
382,2.698747344961492,-32.28,149.95
383,1.8154854016584445,-32.39,150.8
384,2.4014558851506336,-32.11,148.63
385,2.880785072635131,-30.52,149.89
386,1.8828815353655595,-32.5,150.67
387,2.1500834189699987,-32.26,150.9
388,2.1344406170997656,-32.12,148.63
389,1.5758250912922753,-32.28,150.62
390,2.161169382702109,-32.05,148.55
391,1.945792140223868,-31.25,150.58
392,2.2871170312224556,-32.58,150.37
393,6.077943720118487,-34.14,150.51
394,2.3168984811382347,-31.61,150.2
395,1.8751002698210324,-31.24,149.37
396,1.8969060473275887,-32.22,149.77
397,1.739739211247609,-32.12,148.61
398,3.1918724025815566,-34.72,150.1
399,1.2962432456189998,-30.98,150.13
400,5.064542507440765,-34.26,150.72
401,1.5514862068128035,-32.35,150.79
402,1.673841864622271,-30.34,149.99
403,1.519035957153142,-31.87,148.5
404,1.7193811735492133,-30.9,150.11
405,5.099144768590535,-34.48,150.4
406,0.831376958828739,-31.6,150.49
407,1.2365693837503957,-32.23,150.85
408,0.7593498262139687,-32.24,150.83
409,1.095028440079933,-30.78,149.82
410,1.7344423163156468,-31.79,149.78
411,4.418098826688366,-34.23,150.57
412,3.5983614358243092,-34.25,150.54
413,0.9403921735048333,-31.94,148.66
414,0.7249710616400454,-31.7,149.02
415,7.356606522994535,-32.99,151.39
416,1.115672963043179,-30.29,149.98
417,0.37950818849664053,-32.21,150.35
418,1.6181818071113092,-31.88,150.61
419,19.270886355485867,-33.39,151.36
420,0.43480929322306744,-32.14,148.63
421,0.655093906559979,-31.26,149.64
422,0.43360837281881426,-32.21,148.69
423,0.8690709555154604,-30.32,149.58
424,0.6038267683082407,-32.22,150.85
425,0.5709150371357263,-31.27,150.51
426,1.143810948007891,-30.06,150.01
427,1.4363720226354644,-34.72,150.1
428,2.14673748632578,-32.59,150.77
429,0.7094741338695099,-31.55,150.69
430,2.1888375380635825,-34.22,150.59
431,0.25994254715879767,-31.4,150.61
432,0.5497669842411909,-32.52,150.67
433,3.924460428540261,-34.54,150.46
434,0.7968453416171412,-34.06,150.63
435,0.979626311788867,-29.89,149.84
436,0.9311270444888837,-29.9,149.87
437,0.5320823728132489,-29.39,150.74
438,0.5933526352383278,-30.74,150.17
439,0.6430368183123777,-30.71,149.06
440,2.3522816974640124,-34.29,150.61
441,1.7038797839533826,-34.16,150.53
442,0.29988822114600855,-31.97,148.65
443,0.22165088757327858,-31.4,150.65
444,0.6840873913717409,-29.9,149.87
445,0.11159787677028057,-31.76,149.09
446,0.39436369444655867,-31.54,150.69
447,0.4359935389935855,-30.39,149.76
448,0.27486100573015265,-31.55,150.68
449,0.5487065070395396,-30.31,149.18
450,0.9955554704147358,-33.45,150.73
451,0.676502930415682,-31.82,149.82
452,0.36671126471063303,-30.45,149.97
453,0.36342122370047963,-30.93,149.89
454,0.13464489003193456,-31.35,150.09
455,0.11507032522943807,-31.01,150.14
456,0.0622473096443294,-32.14,150.86
457,0.7959999233732622,-33.45,150.73
458,0.14695782331869656,-30.98,149.89
459,0.12118616407328095,-32.13,150.12
460,1.4649183566680088,-34.32,150.58
461,0.15054598463969365,-32.36,150.44
462,0.09977594495850901,-31.38,150.07
463,0.015705546077438702,-32.12,150.86
464,0.05913377263831871,-31.37,150.72
465,0.026217946761439962,-31.07,149.87
466,0.32957622304598977,-29.97,149.97
467,0.17959183156236413,-32.19,150.36
468,0.017343044248150846,-31.37,150.72
469,3.451524342030498,-35.07,150.58
470,0.12631363978152066,-31.75,149.1
471,0.22227310294514768,-32.21,150.36
472,0.08450509568065678,-31.54,150.69
473,0.3889548596162549,-31.87,150.52
474,0.2286531639578794,-30.56,150.05
475,0.1359842008525301,-30.75,150.22
476,0.06131906728567487,-32.0,149.98
477,0.6285195541350304,-33.53,150.75
478,0.2908388430429212,-32.68,151.41
479,0.11844713824457803,-31.46,150.38
480,0.10015148569079202,-32.53,150.69
481,0.3195680382049093,-29.82,149.76
482,0.18694002776905208,-32.07,148.96
483,0.3512916134280558,-33.95,150.58
484,0.20081089726612866,-32.13,150.39
485,0.0644257450894193,-32.51,150.09
486,0.6347385967763897,-32.96,151.15
487,0.038866164459297456,-30.07,149.79
488,0.18160996870835006,-32.18,150.5
489,0.5949438594869818,-34.09,150.53
490,0.9012524160268827,-34.12,150.54
491,0.31467719771838265,-31.19,150.5
492,0.22997484606755378,-30.96,150.06
493,0.3417945776582981,-34.35,150.55
494,0.2733551325361077,-31.4,149.77
495,0.24857449099703985,-32.14,148.6
496,0.350373301080521,-30.98,150.13
497,0.04396211940934006,-29.91,149.79
498,0.19152770492920212,-32.57,150.69
499,9.408768560004045,-33.07,151.4
500,0.671834607954754,-34.16,150.52
501,0.3366043206026598,-31.5,150.19
502,0.2563424093972908,-32.51,150.46
503,0.9421276449820302,-34.49,150.29
504,0.30135186500842254,-33.47,150.2
505,0.37934692056633673,-32.75,151.27
506,0.24703381621219858,-31.8,150.66
507,0.8156806866092836,-33.33,150.12
508,0.2210971396778146,-32.63,151.27
509,0.4174905414923232,-31.97,148.82
510,0.37072567553281094,-32.53,150.69
511,0.502419148261341,-31.02,150.1
512,0.3285056739375235,-32.22,149.76
513,0.3757647324619764,-30.87,149.07
514,0.2245986327873192,-30.07,149.84
515,1.7340650542614715,-33.06,151.14
516,1.3453620885254023,-34.58,150.74
517,1.580967987062317,-32.59,151.97
518,0.11127204409111835,-31.84,150.38
519,0.2639921156544236,-32.52,150.09
520,0.1574795628526482,-34.11,150.56
521,0.3568730188970173,-30.95,150.3
522,0.4175095150560407,-32.22,149.76
523,0.38071210495061036,-32.55,150.36
524,0.43159147502848155,-30.96,150.29
525,0.25530436419094604,-32.02,150.48
526,0.5127934010866434,-32.06,148.73
527,0.37574808457349657,-30.27,149.6
528,0.07065881639276017,-31.97,150.86
529,0.2368155775646505,-32.06,150.82
530,0.42216637339033075,-30.6,148.93
531,0.44215838502526356,-30.31,149.88
532,0.5092215240291821,-31.45,150.63
533,2.0887159718049277,-34.75,150.84
534,0.5905319995120478,-31.58,149.91
535,0.5686889781696893,-30.87,149.07
536,0.5326028961109576,-32.1,150.82
537,0.26598985369037226,-30.14,149.61
538,0.15254753429099197,-33.44,150.89
539,0.5272689375380445,-32.49,150.12
540,0.5795175043185444,-32.54,150.36
541,0.3269676741503859,-30.25,149.51
542,0.5496610604906726,-32.5,150.12
543,0.5429603379283198,-32.48,150.12
544,6.301664090635017,-34.5,150.79
545,0.5419611181000861,-32.52,150.12
546,0.18798954118290792,-33.69,150.65
547,0.6150409804620147,-32.53,150.35
548,0.6431495326297656,-30.97,150.29
549,0.02699914164867511,-34.46,150.32
550,0.62259221289641,-30.92,150.26
551,0.8779295687512352,-33.45,151.41
552,0.26965065163206386,-33.72,150.63
553,0.27814224746926286,-34.58,150.71
554,0.13061980707431153,-34.67,150.83
555,0.7153909453966684,-32.03,148.55
556,0.6147557078516527,-34.55,150.23
557,0.06274512338336373,-33.46,151.43
558,0.5166040236642061,-30.13,149.56
559,0.5276653239088434,-33.65,150.58
560,0.7211155660516694,-30.36,149.83
561,1.4246007103885883,-34.75,150.81
562,0.08938737571449462,-34.75,150.7
563,0.0215189812492721,-33.08,151.15
564,0.689161059392473,-34.54,150.36
565,0.18533915182896557,-34.76,150.8
566,1.1553838322988972,-33.12,151.19
567,0.001310624895755727,-35.02,150.83
568,0.1509883391062727,-33.53,150.25
569,2.1965678494552447,-34.63,150.61
570,1.123096737717439,-34.49,150.81
571,0.48825202594770145,-34.76,150.7
572,0.6680754909952602,-33.58,150.94
573,1.7492994875165968,-34.76,150.67
574,0.08197854885119114,-34.69,150.79
575,0.09726702905413535,-33.31,151.41
576,0.3717192738538336,-33.64,150.31
577,0.6552688406079537,-34.5,150.26
578,0.5154201303208805,-34.65,150.16
579,0.25562094100952865,-33.28,151.4
580,0.33698155686885567,-35.07,150.51
581,0.7353669562463345,-34.22,150.54
582,0.7141537777685131,-34.65,150.15
583,0.3348534160082767,-35.02,150.82
584,0.5747985692748302,-35.28,150.49
585,0.8281696819180367,-34.52,150.41
586,0.21807701495959006,-34.75,150.8
587,0.5605854754831556,-33.07,151.71
588,0.014003425464963429,-32.46,151.96
589,0.28000053163570326,-33.22,151.21
590,0.5405880910462202,-34.49,150.57
591,0.4161870837349143,-34.59,150.63
592,0.4079831107953168,-33.22,151.23
593,0.39928304452877883,-33.36,151.23
594,0.17203338955828626,-33.19,151.2
595,0.156810205634692,-33.0,151.8
596,0.726976946221817,-33.48,151.42
597,0.18772444601178287,-34.55,150.58
598,0.7286109741549995,-33.35,151.2
599,0.43088733654688294,-34.6,150.44
600,0.5068087677447505,-34.52,150.55
601,0.2538983951000802,-34.53,150.57
602,0.04856687630642224,-33.35,151.32
603,0.11605057294920954,-33.41,151.29
604,0.22521620963640893,-33.28,151.22
605,0.11773986334341455,-33.26,151.24
606,0.09978256279682549,-33.4,151.27
607,0.028188683053312364,-33.22,151.18
608,0.13764120704841035,-32.93,151.84
609,0.20844876220299835,-33.4,151.27
610,0.13537167366545988,-33.33,151.27
611,0.36834487712742,-33.33,151.17
612,0.11245296539473806,-33.24,151.22
613,0.8456606642734983,-33.11,151.64
614,0.1752093215401961,-33.37,151.29
615,0.30564857617174296,-33.25,151.25
616,0.20648695750389487,-34.55,150.64
617,0.3247915315545722,-33.35,151.29
618,0.3282382203666137,-33.35,151.28
619,0.4615280121603695,-33.36,151.2
620,123.00541637749527,-31.1,149.94
621,97.10638377124852,-30.99,150.25
622,81.31250030996534,-32.17,149.93
623,103.18181846617601,-33.58,150.9
624,51.82993224252065,-30.75,149.79
625,36.26805573752548,-31.12,150.47
626,43.02273688143713,-32.65,151.31
627,44.49103213797771,-30.77,149.95
628,29.195766926916168,-32.2,148.99
629,23.95542735591607,-31.76,149.15
630,33.16666675110657,-30.07,149.62
631,22.527009282860845,-30.73,149.8
632,22.89805716420873,-32.65,151.01
633,15.635054823967597,-31.02,150.06
634,19.015194705118834,-32.36,150.99
635,13.956513538850116,-32.36,150.24
636,12.839393810822829,-31.01,150.1
637,12.220283395033244,-32.38,150.53
638,12.056737720439923,-32.29,150.71
639,10.92510129264982,-32.28,150.69
640,10.272599570470497,-31.0,150.15
641,13.036363947374575,-31.53,149.77
642,12.55201862179661,-32.26,149.87
643,13.321610192499138,-32.56,151.1
644,13.649654417314856,-30.73,149.94
645,11.554504594228233,-31.17,150.45
646,9.817524861402594,-31.82,149.33
647,13.018461746808423,-30.76,149.93
648,8.779336115092091,-31.96,149.22
649,6.956181414234561,-32.26,150.45
650,6.744057160346065,-31.7,149.47
651,9.683105117672886,-32.23,150.43
652,6.8485107016998805,-30.98,150.25
653,12.039999959835162,-30.84,150.25
654,7.241657103970887,-32.18,150.87
655,6.591948899672739,-32.06,148.68
656,7.171561759527143,-31.33,150.46
657,6.328000712563048,-32.1,149.24
658,6.2180468599692515,-31.03,150.16
659,5.810211130256339,-32.14,149.22
660,7.7205572230494806,-30.15,149.73
661,4.958784256834803,-30.99,150.14
662,5.71408552545623,-31.25,149.62
663,5.961217919695047,-32.27,149.86
664,4.509124661747295,-31.03,150.18
665,5.665527124701886,-32.29,149.95
666,8.983315640724868,-34.15,150.69
667,3.7679710605037933,-32.21,150.81
668,7.441759999035184,-32.32,151.95
669,4.292592557388598,-31.34,149.56
670,4.6977561569316375,-32.29,149.87
671,4.02066659967803,-31.37,149.74
672,3.2567858517860624,-31.01,150.14
673,4.341552558836443,-31.96,149.75
674,9.52523793858889,-33.69,150.7
675,3.567143911750638,-32.11,150.86
676,4.0085748547742845,-31.16,149.59
677,6.350620723151925,-32.79,149.98
678,2.763531278691908,-32.34,150.13
679,3.3562151405552494,-32.26,149.88
680,3.2496980379606506,-32.35,150.94
681,2.449296801061955,-32.22,150.67
682,2.2768704290665376,-31.98,148.58
683,23.06805308054975,-33.41,151.45
684,1.7448489221179828,-32.46,150.7
685,2.243952684981761,-31.13,149.74
686,2.45613541658002,-31.04,149.86
687,5.071261024546807,-33.47,150.2
688,1.8827300370273758,-32.23,150.42
689,5.955003043120413,-33.69,150.7
690,4.671806181432261,-33.57,150.66
691,1.7705996221859575,-31.67,148.83
692,5.944309880637571,-34.25,150.72
693,2.2093278748564633,-32.22,149.78
694,1.2945354549173522,-32.17,150.04
695,1.9089431101769407,-31.25,149.38
696,1.173087271476957,-32.19,150.3
697,1.649739027728917,-32.11,148.55
698,1.9420996490786615,-31.93,149.84
699,2.5957875249181055,-30.9,149.86
700,1.5664935169115588,-32.13,150.27
701,0.9382727559918785,-31.0,150.12
702,4.499117638879837,-31.9,150.67
703,2.2745238296680905,-29.04,150.25
704,2.2826902911244966,-32.29,151.94
705,3.3335849759839826,-33.55,150.85
706,3.5329468611900987,-33.03,150.28
707,1.1703951155043422,-31.94,148.64
708,1.1975258921821461,-31.48,149.38
709,13.723618491468102,-32.74,151.86
