FID,Bore,Latitude,Longitude,R,Bioregion,Subregion,rainfall_annual_avg,rainfall_summer_avg,rainfall_winter_avg,aridity_index,PET,clay_depth_avg,silt_depth_avg,sand_depth_avg,regolith_depth,LAI,NDVI,veg_height,MrVBF,weathering_intensity_index,surface_geol
1177,GW017070,-31.27,150.25,0.52,Northern Inland Catchments,Namoi,619.466674804688,0.341465771198273,0.192574262619019,0.43336421251297,1429.43664550781,44.8700866699219,10.8278341293335,33.2827301025391,7.3540620803833,0.753623187541962,0.344812227356122,1.8,0,3.13750004768372,Early_Triassic
1178,GW009371,-31.35,149.53,15.41,Northern Inland Catchments,Central West,660.4033203125,0.365165740251541,0.18948520720005,0.486579328775406,1357.23669433594,44.8695983886719,17.1428031921387,33.3754577636719,12.1711454391479,1.20736718177795,0.395965368007169,0.1,0,3.15312504768372,J_K_partial_aquifer
1179,GW008993,-31.33,149.62,1.06,Northern Inland Catchments,Namoi,657.556640625,0.359279543161392,0.19151708483696,0.482860803604126,1361.79333496094,43.866153717041,16.9365234375,37.4511070251465,8.42753124237061,1.30483090877533,0.398376623612075,2,3,4.54062509536743,Mesozoic_aquitard
1180,GW059148,-31.23,150.48,20.3,Northern Inland Catchments,Namoi,620.640014648438,0.361073523759842,0.194063112139702,0.433647066354752,1431.2099609375,55.1660461425781,17.9346923828125,23.4390716552734,38.9710426330566,1.06666672229767,0.332323145105068,2.5,6,1.37812495231628,Cenozoic_low_permeability_sediments
1181,GW054226,-31.21,150.58,2.65,Northern Inland Catchments,Namoi,650.72998046875,0.351610243320465,0.207479804754257,0.469651252031326,1385.56005859375,36.9058494567871,14.4764919281006,34.9403915405273,4.54383850097656,1.04444444179535,0.394323275633285,2.5,1,3.50937509536743,Basement
1182,GW037424,-31.35,149.38,2.46,Northern Inland Catchments,Central West,672.323303222656,0.364953368902206,0.187994867563248,0.491831123828888,1366.97998046875,37.7638969421387,13.9169435501099,43.898983001709,5.21496772766113,1.14045894145966,0.402170304843432,2.2,0,1.88437497615814,J_K_partial_aquifer
1183,GW036297,-31.21,150.49,9.61,Northern Inland Catchments,Namoi,619.926696777344,0.358477890491486,0.195270404219627,0.43157160282135,1436.43994140625,54.5997276306152,15.0932950973511,22.6067485809326,41.515064239502,0.517270505428314,0.323717391037423,1.1,6,3.20000004768372,Cenozoic_low_permeability_sediments
1184,GW035561,-31.35,149.37,2.77,Northern Inland Catchments,Central West,673.916687011719,0.361933976411819,0.188549518585205,0.490198463201523,1374.78332519531,36.8237609863281,13.8922853469849,39.7826766967773,4.6272349357605,1.03490340709686,0.401652174799339,2.3,0,1.65312504768372,J_K_partial_aquifer
1185,GW043633,-31.33,149.4,1.78,Northern Inland Catchments,Central West,672.323303222656,0.364953368902206,0.187994867563248,0.491831123828888,1366.97998046875,38.8540725708008,15.3756542205811,41.7564506530762,12.0820617675781,1.22922706604004,0.408164501335327,2.2,2,1.09375,Early_Triassic
1186,GW027729,-31.19,150.48,1.61,Northern Inland Catchments,Namoi,619.926696777344,0.358477890491486,0.195270404219627,0.43157160282135,1436.43994140625,45.0831069946289,18.7781982421875,27.6034774780273,43.825870513916,0.617512106895447,0.348391302836978,2.8,6,1.02812504768372,Cenozoic_low_permeability_sediments
1187,GW008998,-31.28,149.72,5.01,Northern Inland Catchments,Namoi,679.396667480469,0.355354517698288,0.192587539553642,0.495896697044373,1370.03662109375,36.8105239868164,14.9715938568115,35.2735404968262,7.57619285583496,1.10193240642548,0.357905172518101,2.5,3,4.84375,Mesozoic_aquitard
1188,GW053439,-31.18,150.46,4.15,Northern Inland Catchments,Namoi,625.856689453125,0.355299681425095,0.191172629594803,0.434527158737183,1440.31665039062,49.6620712280273,18.0185260772705,25.0554733276367,47.4841232299805,0.60326087474823,0.337447826386146,2.5,6,1.28125,Cenozoic_low_permeability_sediments
1189,GW045940,-31.17,150.56,2.75,Northern Inland Catchments,Namoi,620.443359375,0.356121689081192,0.202183380723,0.434118330478668,1429.20336914062,38.306884765625,15.1922607421875,40.4161529541016,3.23478507995605,1.17620778083801,0.400909090648482,1.9,0,1.18437504768372,Basement
1190,GW035832,-31.17,150.56,0.55,Northern Inland Catchments,Namoi,620.443359375,0.356121689081192,0.202183380723,0.434118330478668,1429.20336914062,38.306884765625,15.1922607421875,40.4161529541016,3.23478507995605,1.17620778083801,0.400909090648482,1.9,0,1.18437504768372,Basement
1191,GW026801,-31.35,148.94,16.24,Northern Inland Catchments,Central West,704.816650390625,0.325436860322952,0.22261580824852,0.52264392375946,1348.55993652344,34.2278137207031,17.7781143188477,30.1696090698242,2.62430286407471,1.22608697414398,0.433865217556772,9.8,3,5.28437519073486,J_K_aquifer
1192,GW010334,-31.22,150.03,15.06,Northern Inland Catchments,Namoi,612.506652832031,0.340311944484711,0.191606074571609,0.43029123544693,1423.46997070312,38.7817077636719,12.9024696350098,27.9647064208984,4.16672897338867,1.11050724983215,0.33613537212907,2,0,3.65625,Mesozoic_aquitard
1193,GW055337,-31.21,150.08,2.48,Northern Inland Catchments,Namoi,599.1533203125,0.341487437486649,0.191297724843025,0.417120516300201,1436.4033203125,45.7452850341797,13.5678100585938,31.6186027526855,13.2503938674927,0.774516940116882,0.302891304538302,1.8,0,3.50624990463257,Mesozoic_aquitard
1194,GW060929,-31.17,150.45,2.91,Northern Inland Catchments,Namoi,616.706665039062,0.352296054363251,0.195154905319214,0.426668524742126,1445.40002441406,54.9584121704102,18.5865936279297,19.3185977935791,51.342960357666,0.831038653850555,0.323352173748224,1.8,6,1,Cenozoic_low_permeability_sediments
1195,GW028161,-31.16,150.44,12.6,Northern Inland Catchments,Namoi,616.706665039062,0.352296054363251,0.195154905319214,0.426668524742126,1445.40002441406,55.91845703125,16.753698348999,22.3781490325928,54.8016738891602,0.72826087474823,0.309300000722642,0.9,7,1.39999997615814,Cenozoic_low_permeability_sediments
1196,GW036074,-31.15,150.51,5.57,Northern Inland Catchments,Namoi,616.936645507812,0.35603329539299,0.197373047471046,0.428541302680969,1439.61999511719,43.0959854125977,17.3821353912354,33.9115982055664,40.5604858398438,1.07705318927765,0.360591304917698,1.8,6,3.19687509536743,Cenozoic_low_permeability_sediments
1197,GW036039,-31.15,150.5,10.51,Northern Inland Catchments,Namoi,616.936645507812,0.35603329539299,0.197373047471046,0.428541302680969,1439.61999511719,40.4084968566895,19.9439105987549,35.7438201904297,41.3806495666504,0.95615941286087,0.358808696269989,1.8,6,2.91953134536743,Cenozoic_low_permeability_sediments
1198,GW009564,-31.3,149.27,26.15,Northern Inland Catchments,Central West,757.976684570312,0.351053029298782,0.20256119966507,0.561794340610504,1349.20666503906,35.6781883239746,16.5426902770996,43.1610832214355,5.05534791946411,0.900724649429321,0.402008658363706,8,0,3.5,Cenozoic_volcanics
1199,GW016098,-31.22,149.87,4.45,Northern Inland Catchments,Namoi,639.643310546875,0.356365263462067,0.185884848237038,0.447420865297318,1429.62329101562,41.4454803466797,13.6886863708496,37.5374755859375,5.42097282409668,1.00519323348999,0.351634783718897,1.8,2,1.38750004768372,Mesozoic_aquitard
1200,GW027371,-31.15,150.45,0.6,Northern Inland Catchments,Namoi,616.706665039062,0.352296054363251,0.195154905319214,0.426668524742126,1445.40002441406,41.5196380615234,18.7413425445557,33.7446746826172,50.6476402282715,0.862801909446716,0.332471861467733,1.1,6,1.70937502384186,Cenozoic_low_permeability_sediments
1201,GW024052,-31.24,149.6,3.72,Northern Inland Catchments,Namoi,687.873352050781,0.353766679763794,0.197405532002449,0.504207372665405,1364.26672363281,40.6734848022461,16.3451633453369,35.2027282714844,4.06414699554443,1.22065222263336,0.379255410848242,3.3,0,3.16249990463257,Mesozoic_aquitard
1202,GW003568,-31.17,150.16,0.27,Northern Inland Catchments,Namoi,647.483337402344,0.339838862419128,0.199418261647224,0.46025475859642,1406.79333496094,36.4259796142578,12.734787940979,44.8751182556152,3.65145230293274,0.817391276359558,0.367792208021853,2.1,0,4.89375019073486,Early_Triassic
1203,GW021558,-31.24,149.59,1.67,Northern Inland Catchments,Namoi,687.873352050781,0.353766679763794,0.197405532002449,0.504207372665405,1364.26672363281,43.6195983886719,16.8462791442871,35.3601264953613,4.69190835952759,1.0361111164093,0.392234781449256,9,1,3.515625,Mesozoic_aquitard
1204,GW006662,-31.15,150.26,0.87,Northern Inland Catchments,Namoi,630.896667480469,0.340938031673431,0.194622471928596,0.440701603889465,1431.57336425781,39.6382751464844,12.755989074707,39.0532722473145,8.17324352264404,0.582004845142365,0.340109170654455,0.1,0,4.84999990463257,Permian_aquitard
1205,GW009977,-31.16,150.19,0.39,Northern Inland Catchments,Namoi,644.743347167969,0.337110877037048,0.198988750576973,0.455959439277649,1414.03662109375,42.2429733276367,15.3793754577637,40.3378829956055,9.41931056976318,1.03526568412781,0.348675323674431,2.3,4,4.5625,Early_Triassic
1206,GW049355,-31.11,150.53,0.46,Northern Inland Catchments,Namoi,629.690002441406,0.350341707468033,0.204539805650711,0.443829149007797,1418.76672363281,36.5493354797363,17.7429428100586,41.5529403686523,17.7991580963135,1.02946865558624,0.378165216679158,1.9,0,3.82500004768372,Cenozoic_low_permeability_sediments
1207,GW009540,-31.24,149.47,1.59,Northern Inland Catchments,Central West,698.083312988281,0.360577762126923,0.195010140538216,0.51324999332428,1360.12329101562,38.2160453796387,17.4873752593994,34.0571594238281,5.83056879043579,1.10676324367523,0.398356520546519,2.5,0,1.02499997615814,NA
1208,GW028167,-31.11,150.43,2.89,Northern Inland Catchments,Namoi,605.613342285156,0.352045297622681,0.195416212081909,0.417376518249512,1451,52.6028823852539,16.7780933380127,21.9364356994629,49.2517776489258,0.542270541191101,0.28201739204106,1.1,6,3.20937490463257,Cenozoic_low_permeability_sediments
1209,GW010006,-31.13,150.23,3.34,Northern Inland Catchments,Namoi,630.896667480469,0.340938031673431,0.194622471928596,0.440701603889465,1431.57336425781,38.208194732666,13.0671463012695,41.9048194885254,3.35678720474243,1.07004833221436,0.344356520862683,1.6,0,4.59375,Permian_aquitard
1210,GW070207,-31.13,150.23,0.74,Northern Inland Catchments,Namoi,630.896667480469,0.340938031673431,0.194622471928596,0.440701603889465,1431.57336425781,38.208194732666,13.0671463012695,41.9048194885254,3.35678720474243,1.07004833221436,0.344356520862683,1.6,0,4.59375,Permian_aquitard
1211,GW051249,-31.19,149.74,2.14,Northern Inland Catchments,Namoi,646.72998046875,0.355831116437912,0.187986746430397,0.45428341627121,1423.62670898438,46.1502990722656,12.0766649246216,34.3589324951172,5.4436559677124,1.03297102451324,0.336865217011908,1.4,3,4.80312490463257,Mesozoic_aquitard
1212,GW028166,-31.1,150.42,5.61,Northern Inland Catchments,Namoi,605.679992675781,0.350195914506912,0.193429976701736,0.416356950998306,1454.71337890625,59.0699996948242,18.2402858734131,20.0139808654785,42.4667663574219,0.540821254253387,0.282079295044978,1.8,6,3.28125,Alluvium_colluvium
1213,GW033586,-31.2,149.45,7.24,Northern Inland Catchments,Central West,723.840026855469,0.355244249105453,0.20273357629776,0.535482347011566,1351.75329589844,35.0691947937012,16.8946685791016,54.9713287353516,8.37482643127441,0.905555546283722,0.377558952400778,2.1,0,1.24062502384186,J_K_aquifer
1214,GW027361,-31.07,150.47,0.18,Northern Inland Catchments,Namoi,595.806640625,0.351512223482132,0.195376574993134,0.409210681915283,1455.98999023438,41.5091094970703,15.1807422637939,35.6389198303223,23.3948154449463,1.04516911506653,0.327004385948704,1.9,5,4.30312490463257,Cenozoic_low_permeability_sediments
1215,GW017157,-31.14,149.88,8.22,Northern Inland Catchments,Namoi,605.869995117188,0.350504219532013,0.18534779548645,0.418337613344193,1448.28002929688,55.403621673584,17.578426361084,22.1641750335693,27.3925685882568,0.604589402675629,0.291243478338963,1.1,6,2.00312495231628,Cenozoic_low_permeability_sediments
1216,GW016176,-31.09,150.22,4.53,Northern Inland Catchments,Namoi,657.82666015625,0.339496731758118,0.200047627091408,0.467101395130157,1408.31665039062,34.2563362121582,13.5270261764526,41.3978500366211,7.97762966156006,0.993719816207886,0.368147825806037,3.2,0,4.87187480926514,Permian_coal_measures
1217,GW006268,-31.15,149.7,7.84,Northern Inland Catchments,Namoi,659.150024414062,0.349525898694992,0.191382840275764,0.464582771062851,1418.80004882812,38.4085578918457,13.7588376998901,43.432430267334,1.38361358642578,1.17137682437897,0.374826840024232,1.5,0,3.88124990463257,Mesozoic_aquitard
1218,GW047909,-31.07,150.31,1.07,Northern Inland Catchments,Namoi,600.606689453125,0.345517307519913,0.190129980444908,0.410372883081436,1463.56335449219,49.6369247436523,18.5341739654541,23.3553733825684,27.5276775360107,0.5484299659729,0.292982532630581,1.7,6,4.77812480926514,Alluvium_colluvium
1219,GW015657,-31.13,149.83,21.62,Northern Inland Catchments,Namoi,610.386657714844,0.351951777935028,0.185188621282578,0.421067625284195,1449.61669921875,58.0514068603516,20.3241939544678,21.8699703216553,23.1116428375244,0.944082140922546,0.315486956112411,1.4,5,3.921875,Cenozoic_low_permeability_sediments
1220,GW009040,-31.1,150.05,3.22,Northern Inland Catchments,Namoi,617.623352050781,0.341281354427338,0.196505963802338,0.433378338813782,1425.13671875,44.5453338623047,12.4767942428589,33.4766540527344,4.89096117019653,1.19323670864105,0.378268398021981,2.3,3,3.94687509536743,NA
1221,GW018938,-31.11,149.94,0.05,Northern Inland Catchments,Namoi,593.263305664062,0.344641774892807,0.189196482300758,0.408067375421524,1453.83666992188,41.1057167053223,12.4150123596191,35.2019577026367,4.31708240509033,1.08079707622528,0.342268397862261,2,0,4.03437519073486,NA
1222,GW006101,-31.12,149.77,20.61,Northern Inland Catchments,Namoi,646.859985351562,0.351508319377899,0.192792877554893,0.455991178750992,1418.57995605469,39.9249801635742,11.9392280578613,40.7472457885742,1.74004220962524,0.828381657600403,0.356164501794489,3.4,1,3.15000009536743,Mesozoic_aquitard
1223,GW038220,-31.07,150.2,0.85,Northern Inland Catchments,Namoi,634.353332519531,0.343657046556473,0.197460934519768,0.442941904067993,1432.13671875,38.7669448852539,12.5521726608276,44.7946128845215,6.43897771835327,1.09359908103943,0.349456521577161,1.6,0,4.99375009536743,Permian_aquitard
1224,GW056602,-31.09,149.99,1.19,Northern Inland Catchments,Namoi,592.616638183594,0.343707293272018,0.189774170517921,0.408755630254745,1449.806640625,41.6677932739258,10.1072387695312,40.0018310546875,3.78020787239075,1.07524156570435,0.34227826177426,2.5,2,4.42500019073486,Basement
1225,GW007895,-31.07,150.19,2.2,Northern Inland Catchments,Namoi,634.353332519531,0.343657046556473,0.197460934519768,0.442941904067993,1432.13671875,38.7861709594727,14.316385269165,43.9765243530273,7.50247383117676,1.04903388023376,0.353125541466913,1.5,3,4.70937490463257,NA
1226,GW036507,-31.1,149.89,8.27,Northern Inland Catchments,Namoi,594.443359375,0.349167019128799,0.187026515603065,0.407884001731873,1457.38330078125,50.2300148010254,17.9419555664062,26.4743843078613,22.2591609954834,1.05350244045258,0.339699998854295,0.1,6,1.71562504768372,Cenozoic_low_permeability_sediments
1227,GW055082,-31.06,150.19,4.73,Northern Inland Catchments,Namoi,634.353332519531,0.343657046556473,0.197460934519768,0.442941904067993,1432.13671875,39.0451011657715,11.5707921981812,35.4701309204102,1.96028137207031,1.10000002384186,0.360285713978402,11.1,0,5.125,NA
1228,GW008688,-31.12,149.7,2.49,Northern Inland Catchments,Namoi,664.543334960938,0.350832402706146,0.191991493105888,0.469691723585129,1414.84997558594,42.2711410522461,14.7979688644409,35.2837905883789,4.41235685348511,0.800966203212738,0.368252173454865,1.5,2,4.34687519073486,Mesozoic_aquitard
1229,GW036508,-31.1,149.87,7.8,Northern Inland Catchments,Namoi,598.063354492188,0.350018680095673,0.187410473823547,0.410566985607147,1456.67663574219,57.1123924255371,18.903678894043,21.5588321685791,33.262939453125,0.76050728559494,0.317259739648986,1.5,6,2.50312495231628,Cenozoic_low_permeability_sediments
1230,GW007890,-31.08,149.98,18.6,Northern Inland Catchments,Namoi,592.616638183594,0.343707293272018,0.189774170517921,0.408755630254745,1449.806640625,43.594295501709,11.1327466964722,39.1653213500977,8.90067577362061,0.969565212726593,0.329388645408455,1.7,0,4.00312519073486,J_K_aquifer
1231,GW045014,-31.06,150.13,1.51,Northern Inland Catchments,Namoi,661.876647949219,0.342415243387222,0.204086363315582,0.472646355628967,1400.36328125,38.720645904541,14.3156957626343,41.5590705871582,7.09384441375732,1.10048305988312,0.391194805244863,1.3,3,1.40625,Early_Triassic
1232,GW009070,-31.06,150.1,1.62,Northern Inland Catchments,Namoi,632.616638183594,0.342761546373367,0.201491162180901,0.44618234038353,1417.84338378906,37.829891204834,14.3285083770752,41.2576370239258,3.45689249038696,0.823671519756317,0.368545852568993,2,0,3.12812495231628,Early_Triassic
1233,GW035568,-31.09,149.87,8.45,Northern Inland Catchments,Namoi,598.063354492188,0.350018680095673,0.187410473823547,0.410566985607147,1456.67663574219,55.0849304199219,18.6506519317627,21.5729656219482,26.7305316925049,0.747584521770477,0.324960870052809,1.5,6,1.25312495231628,Cenozoic_low_permeability_sediments
1234,GW018203,-31.01,150.46,3.91,Northern Inland Catchments,Namoi,586.830017089844,0.350555807352066,0.197888091206551,0.402251541614532,1458.86328125,47.8003044128418,16.1789741516113,26.1987113952637,29.3446044921875,1.14855074882507,0.35877489243751,2.3,5,5.19374990463257,Cenozoic_low_permeability_sediments
1235,GW024749,-31.08,149.85,3.42,Northern Inland Catchments,Namoi,598.063354492188,0.350018680095673,0.187410473823547,0.410566985607147,1456.67663574219,53.7251167297363,15.6373538970947,20.9745635986328,10.376989364624,0.574999988079071,0.304406114475696,3,3,3.25937509536743,Cenozoic_low_permeability_sediments
1236,GW008695,-31.05,150.1,0.88,Northern Inland Catchments,Namoi,632.616638183594,0.342761546373367,0.201491162180901,0.44618234038353,1417.84338378906,37.9258270263672,12.0486135482788,40.5389556884766,4.41843032836914,1.07898545265198,0.363402597799704,2.1,2,3.609375,Early_Triassic
1237,GW045050,-31.04,150.16,5.29,Northern Inland Catchments,Namoi,661.876647949219,0.342415243387222,0.204086363315582,0.472646355628967,1400.36328125,33.3924179077148,14.5135717391968,42.8723030090332,1.73153817653656,1.21485507488251,0.413243478666181,7.8,0,4.23124980926514,NA
1238,GW035565,-31.08,149.86,2.16,Northern Inland Catchments,Namoi,598.063354492188,0.350018680095673,0.187410473823547,0.410566985607147,1456.67663574219,57.6807022094727,16.4193477630615,22.0404319763184,22.3469791412354,0.703140079975128,0.297839130319493,0.8,6,4.26875019073486,Cenozoic_low_permeability_sediments
1239,GW008701,-31.04,150.12,0.38,Northern Inland Catchments,Namoi,632.616638183594,0.342761546373367,0.201491162180901,0.44618234038353,1417.84338378906,34.0848007202148,12.4362716674805,46.1185455322266,1.48032379150391,1.11111104488373,0.386826839862448,1.7,2,3.59999990463257,Early_Triassic
1240,GW055289,-31.03,150.23,0.6,Northern Inland Catchments,Namoi,613.296691894531,0.342493295669556,0.191554933786392,0.421479821205139,1455.10327148438,41.9812316894531,11.1298770904541,39.9860725402832,9.56580448150635,0.915338158607483,0.351865801331285,2.8,4,4.34062480926514,Mid_Permian
1241,GW045047,-31.03,150.16,1,Northern Inland Catchments,Namoi,661.876647949219,0.342415243387222,0.204086363315582,0.472646355628967,1400.36328125,29.9980564117432,13.9976024627686,43.9250106811523,2.31350564956665,1.20495164394379,0.405181818258711,1.5,1,4.58750009536743,NA
1242,GW045048,-31.03,150.16,1.85,Northern Inland Catchments,Namoi,661.876647949219,0.342415243387222,0.204086363315582,0.472646355628967,1400.36328125,29.9980564117432,13.9976024627686,43.9250106811523,2.31350564956665,1.20495164394379,0.405181818258711,1.5,1,4.58750009536743,NA
1243,GW035641,-31.05,149.96,2.8,Northern Inland Catchments,Namoi,591.793334960938,0.344382613897324,0.192815065383911,0.405763119459152,1458.46997070312,46.9348335266113,13.0786018371582,27.8427925109863,9.09444236755371,1.04070043563843,0.348140350984115,1.4,0,1.52187502384186,Early_Triassic
1244,GW063843,-31.02,150.22,0.87,Northern Inland Catchments,Namoi,629.059997558594,0.348769068717957,0.197294369339943,0.436598598957062,1440.82006835938,42.1844139099121,9.49642848968506,42.8207511901855,10.5061206817627,0.989975810050964,0.356213974477683,1.9,3,3.62812495231628,Mid_Permian
1245,GW045049,-31.02,150.18,1.16,Northern Inland Catchments,Namoi,629.059997558594,0.348769068717957,0.197294369339943,0.436598598957062,1440.82006835938,34.1168785095215,14.4306735992432,44.625804901123,2.01555109024048,1.32886469364166,0.401804348891196,1.6,1,4.36250019073486,NA
1246,GW045062,-31.02,150.16,0.35,Northern Inland Catchments,Namoi,612.063354492188,0.349152326583862,0.198171213269234,0.424721509218216,1441.09338378906,41.5303802490234,13.1937427520752,39.919605255127,5.87686443328857,0.976570010185242,0.390777293413747,2.2,2,4.20625019073486,NA
1247,GW047626,-31.01,150.22,1.59,Northern Inland Catchments,Namoi,629.059997558594,0.348769068717957,0.197294369339943,0.436598598957062,1440.82006835938,35.7351112365723,9.1044979095459,42.3450469970703,5.01669454574585,1.14782607555389,0.362666665701381,2.8,3,4.49062490463257,Mid_Permian
1248,GW003600,-31.03,150.1,13.09,Northern Inland Catchments,Namoi,632.616638183594,0.342761546373367,0.201491162180901,0.44618234038353,1417.84338378906,39.8578033447266,12.8225193023682,41.9565467834473,3.10168075561523,1.0862318277359,0.383730435274217,2.3,2,1.96249997615814,NA
1249,GW008806,-31.03,150.06,0.38,Northern Inland Catchments,Namoi,611.166687011719,0.344608664512634,0.197392970323563,0.426201105117798,1433.98669433594,49.6463241577148,13.9585208892822,26.7123641967773,10.4284057617188,1.04951691627502,0.36497402674966,1.5,4,4.06874990463257,Early_Triassic
1250,GW045060,-31.02,150.14,9.25,Northern Inland Catchments,Namoi,612.063354492188,0.349152326583862,0.198171213269234,0.424721509218216,1441.09338378906,38.5087242126465,13.2994527816772,46.1245079040527,2.04228711128235,1.27826082706451,0.395567685951312,3.2,0,4.00937509536743,Basement
1251,GW044880,-31.01,150.21,0.56,Northern Inland Catchments,Namoi,629.059997558594,0.348769068717957,0.197294369339943,0.436598598957062,1440.82006835938,35.2495765686035,10.4834299087524,44.0568542480469,6.37703084945679,0.682367146015167,0.350341991622211,1.5,0,2.13124990463257,Mid_Permian
1252,GW054805,-31.03,150.05,0.61,Northern Inland Catchments,Namoi,611.166687011719,0.344608664512634,0.197392970323563,0.426201105117798,1433.98669433594,46.8935890197754,12.9056587219238,33.9583778381348,5.26455211639404,0.750120759010315,0.35186580200861,2.4,2,3.32500004768372,Early_Triassic
1253,GW045046,-31.01,150.17,6.59,Northern Inland Catchments,Namoi,612.063354492188,0.349152326583862,0.198171213269234,0.424721509218216,1441.09338378906,39.446403503418,12.0153636932373,38.0475997924805,3.94534087181091,1.22850239276886,0.378401747241811,7.5,3,4.22187519073486,NA
1254,GW965569,-31.01,150.2,2.85,Northern Inland Catchments,Namoi,629.059997558594,0.348769068717957,0.197294369339943,0.436598598957062,1440.82006835938,35.6830749511719,12.4407711029053,44.0202980041504,3.74334979057312,0.947826087474823,0.345482608287231,3.2,0,3.86249995231628,Mid_Permian
1255,GW965545,-31.01,150.2,0.71,Northern Inland Catchments,Namoi,629.059997558594,0.348769068717957,0.197294369339943,0.436598598957062,1440.82006835938,35.6830749511719,12.4407711029053,44.0202980041504,3.74334979057312,0.947826087474823,0.345482608287231,3.2,0,3.86249995231628,Mid_Permian
1256,GW008807,-31.02,150.06,0.76,Northern Inland Catchments,Namoi,590.383361816406,0.347903907299042,0.195183917880058,0.405523002147675,1455.85668945312,51.4505577087402,14.4899950027466,30.3586673736572,16.2465324401855,1.12705314159393,0.365256522531095,1.8,5,4.32499980926514,Cenozoic_low_permeability_sediments
1257,GW010602,-31.01,150.14,7.29,Northern Inland Catchments,Namoi,612.063354492188,0.349152326583862,0.198171213269234,0.424721509218216,1441.09338378906,45.4988861083984,13.9266672134399,29.9341602325439,4.78069686889648,1.02524161338806,0.37535526332233,0.9,2,3.36249995231628,Permian_coal_measures
1258,GW008698,-31.02,150.12,0.29,Northern Inland Catchments,Namoi,606.693359375,0.349100053310394,0.198430836200714,0.421267062425613,1440.16333007812,38.5666885375977,13.4584445953369,44.2837600708008,4.8221287727356,1.17403388023376,0.396230436148851,1.6,0,2.8359375,Permian_coal_measures
1259,GW008732,-31,150.21,1.86,Northern Inland Catchments,Namoi,629.059997558594,0.348769068717957,0.197294369339943,0.436598598957062,1440.82006835938,37.1645545959473,11.2072095870972,43.6425895690918,7.45217752456665,0.992391347885132,0.348523810118824,1.6,3,3.39687490463257,Mid_Permian
1260,GW966235,-31,150.25,25.8,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,36.9299964904785,12.8666038513184,42.7378120422363,4.27065134048462,1.19299519062042,0.385973913514096,1.8,1,4.43125009536743,Basement
1261,GW022363,-31.01,150.14,1.43,Northern Inland Catchments,Namoi,612.063354492188,0.349152326583862,0.198171213269234,0.424721509218216,1441.09338378906,45.4988861083984,13.9266672134399,29.9341602325439,4.78069686889648,1.02524161338806,0.37535526332233,0.9,2,3.36249995231628,Permian_coal_measures
1262,GW045063,-31.01,150.16,1.04,Northern Inland Catchments,Namoi,612.063354492188,0.349152326583862,0.198171213269234,0.424721509218216,1441.09338378906,36.7947311401367,11.8460502624512,43.2186622619629,5.77332735061646,1.12983095645905,0.381556521518075,1.9,3,4.375,NA
1263,GW965570,-31,150.24,1.03,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,36.9892730712891,12.5662450790405,41.910400390625,4.44868755340576,0.862439632415771,0.387164501658766,5.2,2,4.40000009536743,Basement
1264,GW966233,-31,150.24,5.03,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,36.9892730712891,12.5662450790405,41.910400390625,4.44868755340576,0.862439632415771,0.387164501658766,5.2,2,4.40000009536743,Basement
1265,GW965565,-31,150.21,0.88,Northern Inland Catchments,Namoi,629.059997558594,0.348769068717957,0.197294369339943,0.436598598957062,1440.82006835938,37.1645545959473,11.2072095870972,43.6425895690918,7.45217752456665,0.992391347885132,0.348523810118824,1.6,3,3.39687490463257,Mid_Permian
1266,GW965566,-30.99,150.26,6.88,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,35.5937843322754,12.2720632553101,39.7542381286621,4.39406490325928,1.10579705238342,0.354593887111766,13.9,0,3.21250009536743,Basement
1267,GW966639,-31,150.21,15.33,Northern Inland Catchments,Namoi,629.059997558594,0.348769068717957,0.197294369339943,0.436598598957062,1440.82006835938,37.1645545959473,11.2072095870972,43.6425895690918,7.45217752456665,0.992391347885132,0.348523810118824,1.6,3,3.39687490463257,Mid_Permian
1268,GW045043,-31.01,150.1,0.44,Northern Inland Catchments,Namoi,606.693359375,0.349100053310394,0.198430836200714,0.421267062425613,1440.16333007812,45.9157524108887,13.9126710891724,36.1340026855469,2.30642127990723,0.864251255989075,0.366678260655507,1.6,0,3.94062495231628,NA
1269,GW966234,-30.99,150.25,4.36,Northern Inland Catchments,Namoi,634.056640625,0.349185407161713,0.1930111348629,0.435824692249298,1454.84338378906,37.7134628295898,11.4449367523193,39.1308631896973,6.06416606903076,1.16485512256622,0.363621739395287,10.3,3,4.46250009536743,Basement
1270,GW966640,-31,150.21,38.32,Northern Inland Catchments,Namoi,629.059997558594,0.348769068717957,0.197294369339943,0.436598598957062,1440.82006835938,37.1645545959473,11.2072095870972,43.6425895690918,7.45217752456665,0.992391347885132,0.348523810118824,1.6,3,3.39687490463257,Mid_Permian
